Age,Gender,Average Weight (Kg),Average Height (cm),Level of Activity,bmr,Meal Type,Menu No,Recommended Calorie ,Recommended Total Carbohydrate(g),Recommended Carbohydrate (g),Serving Size
4,2,16.33,102.3,3 ,787.675,4,26,1358.739375,152.8581797,10.70007258,0.5
4,2,16.33,102.3,3 ,787.675,4,27,1358.739375,152.8581797,10.70007258,1
4,2,16.33,102.3,3 ,787.675,4,28,1358.739375,152.8581797,10.70007258,0.8
5,1,17.92,107.9,1,667.575,4,22,917.915625,103.2655078,7.228585547,0.5
5,1,17.92,107.9,1,667.575,4,23,917.915625,103.2655078,7.228585547,0.6
5,1,17.92,107.9,1,667.575,4,24,917.915625,103.2655078,7.228585547,0.3
5,1,17.92,107.9,1,667.575,4,25,917.915625,103.2655078,7.228585547,1.3
5,1,17.92,107.9,1,667.575,4,26,917.915625,103.2655078,7.228585547,0.3
5,1,17.92,107.9,1,667.575,4,27,917.915625,103.2655078,7.228585547,0.7
5,1,17.92,107.9,1,667.575,4,28,917.915625,103.2655078,7.228585547,0.5
5,2,18.37,109.2,1,846.2,4,22,1163.525,130.8965625,9.162759375,0.6
5,2,18.37,109.2,1,846.2,4,23,1163.525,130.8965625,9.162759375,0.8
5,2,18.37,109.2,1,846.2,4,24,1163.525,130.8965625,9.162759375,0.4
5,2,18.37,109.2,1,846.2,4,25,1163.525,130.8965625,9.162759375,1.7
5,2,18.37,109.2,1,846.2,4,26,1163.525,130.8965625,9.162759375,0.4
5,2,18.37,109.2,1,846.2,4,27,1163.525,130.8965625,9.162759375,0.8
5,2,18.37,109.2,1,846.2,4,28,1163.525,130.8965625,9.162759375,0.7
5,1,17.92,107.9,2,667.575,4,22,1034.74125,116.4083906,8.148587344,0.5
5,1,17.92,107.9,2,667.575,4,23,1034.74125,116.4083906,8.148587344,0.7
5,1,17.92,107.9,2,667.575,4,24,1034.74125,116.4083906,8.148587344,0.3
5,1,17.92,107.9,2,667.575,4,25,1034.74125,116.4083906,8.148587344,1.5
5,1,17.92,107.9,2,667.575,4,26,1034.74125,116.4083906,8.148587344,0.4
5,1,17.92,107.9,2,667.575,4,27,1034.74125,116.4083906,8.148587344,0.7
5,1,17.92,107.9,2,667.575,4,28,1034.74125,116.4083906,8.148587344,0.6
5,2,18.37,109.2,2,846.2,4,22,1311.61,147.556125,10.32892875,0.7
5,2,18.37,109.2,2,846.2,4,23,1311.61,147.556125,10.32892875,0.9
5,2,18.37,109.2,2,846.2,4,24,1311.61,147.556125,10.32892875,0.4
5,2,18.37,109.2,2,846.2,4,25,1311.61,147.556125,10.32892875,1.9
5,2,18.37,109.2,2,846.2,4,26,1311.61,147.556125,10.32892875,0.5
5,2,18.37,109.2,2,846.2,4,27,1311.61,147.556125,10.32892875,0.9
5,2,18.37,109.2,2,846.2,4,28,1311.61,147.556125,10.32892875,0.7
5,1,17.92,107.9,3 ,667.575,4,22,1151.566875,129.5512734,9.068589141,0.6
5,1,17.92,107.9,3 ,667.575,4,23,1151.566875,129.5512734,9.068589141,0.8
5,1,17.92,107.9,3 ,667.575,4,24,1151.566875,129.5512734,9.068589141,0.4
5,1,17.92,107.9,3 ,667.575,4,25,1151.566875,129.5512734,9.068589141,1.6
5,1,17.92,107.9,3 ,667.575,4,26,1151.566875,129.5512734,9.068589141,0.4
5,1,17.92,107.9,3 ,667.575,4,27,1151.566875,129.5512734,9.068589141,0.8
5,1,17.92,107.9,3 ,667.575,4,28,1151.566875,129.5512734,9.068589141,0.6
5,2,18.37,109.2,3 ,846.2,4,22,1459.695,164.2156875,11.49509813,0.8
5,2,18.37,109.2,3 ,846.2,4,23,1459.695,164.2156875,11.49509813,1
5,2,18.37,109.2,3 ,846.2,4,24,1459.695,164.2156875,11.49509813,0.5
5,2,18.37,109.2,3 ,846.2,4,25,1459.695,164.2156875,11.49509813,2.1
5,2,18.37,109.2,3 ,846.2,4,26,1459.695,164.2156875,11.49509813,0.5
5,2,18.37,109.2,3 ,846.2,4,27,1459.695,164.2156875,11.49509813,1
5,2,18.37,109.2,3 ,846.2,4,28,1459.695,164.2156875,11.49509813,0.8
6,1,19.96,115.5,1,730.475,4,22,1004.403125,112.9953516,7.909674609,0.5
6,1,19.96,115.5,1,730.475,4,23,1004.403125,112.9953516,7.909674609,0.7
6,1,19.96,115.5,1,730.475,4,24,1004.403125,112.9953516,7.909674609,0.3
6,1,19.96,115.5,1,730.475,4,25,1004.403125,112.9953516,7.909674609,1.4
6,1,19.96,115.5,1,730.475,4,26,1004.403125,112.9953516,7.909674609,0.4
6,1,19.96,115.5,1,730.475,4,27,1004.403125,112.9953516,7.909674609,0.7
6,1,19.96,115.5,1,730.475,4,28,1004.403125,112.9953516,7.909674609,0.6
6,2,20.64,115.5,1,903.275,4,22,1242.003125,139.7253516,9.780774609,0.7
6,2,20.64,115.5,1,903.275,4,23,1242.003125,139.7253516,9.780774609,0.8
6,2,20.64,115.5,1,903.275,4,24,1242.003125,139.7253516,9.780774609,0.4
6,2,20.64,115.5,1,903.275,4,25,1242.003125,139.7253516,9.780774609,1.8
6,2,20.64,115.5,1,903.275,4,26,1242.003125,139.7253516,9.780774609,0.4
6,2,20.64,115.5,1,903.275,4,27,1242.003125,139.7253516,9.780774609,0.9
6,2,20.64,115.5,1,903.275,4,28,1242.003125,139.7253516,9.780774609,0.7
6,1,19.96,115.5,2,730.475,4,22,1132.23625,127.3765781,8.916360469,0.6
6,1,19.96,115.5,2,730.475,4,23,1132.23625,127.3765781,8.916360469,0.7
6,1,19.96,115.5,2,730.475,4,24,1132.23625,127.3765781,8.916360469,0.4
6,1,19.96,115.5,2,730.475,4,25,1132.23625,127.3765781,8.916360469,1.6
6,1,19.96,115.5,2,730.475,4,26,1132.23625,127.3765781,8.916360469,0.4
6,1,19.96,115.5,2,730.475,4,27,1132.23625,127.3765781,8.916360469,0.8
6,1,19.96,115.5,2,730.475,4,28,1132.23625,127.3765781,8.916360469,0.6
6,2,20.64,115.5,2,903.275,4,22,1400.07625,157.5085781,11.02560047,0.7
6,2,20.64,115.5,2,903.275,4,23,1400.07625,157.5085781,11.02560047,0.9
6,2,20.64,115.5,2,903.275,4,24,1400.07625,157.5085781,11.02560047,0.4
6,2,20.64,115.5,2,903.275,4,25,1400.07625,157.5085781,11.02560047,2
6,2,20.64,115.5,2,903.275,4,26,1400.07625,157.5085781,11.02560047,0.5
6,2,20.64,115.5,2,903.275,4,27,1400.07625,157.5085781,11.02560047,1
6,2,20.64,115.5,2,903.275,4,28,1400.07625,157.5085781,11.02560047,0.8
6,1,19.96,115.5,3 ,730.475,4,22,1260.069375,141.7578047,9.923046328,0.7
6,1,19.96,115.5,3 ,730.475,4,23,1260.069375,141.7578047,9.923046328,0.8
6,1,19.96,115.5,3 ,730.475,4,24,1260.069375,141.7578047,9.923046328,0.4
6,1,19.96,115.5,3 ,730.475,4,25,1260.069375,141.7578047,9.923046328,1.8
6,1,19.96,115.5,3 ,730.475,4,26,1260.069375,141.7578047,9.923046328,0.5
6,1,19.96,115.5,3 ,730.475,4,27,1260.069375,141.7578047,9.923046328,0.9
6,1,19.96,115.5,3 ,730.475,4,28,1260.069375,141.7578047,9.923046328,0.7
6,2,20.64,115.5,3 ,903.275,4,22,1558.149375,175.2918047,12.27042633,0.8
6,2,20.64,115.5,3 ,903.275,4,23,1558.149375,175.2918047,12.27042633,1
6,2,20.64,115.5,3 ,903.275,4,24,1558.149375,175.2918047,12.27042633,0.5
6,2,20.64,115.5,3 ,903.275,4,25,1558.149375,175.2918047,12.27042633,2.2
6,2,20.64,115.5,3 ,903.275,4,26,1558.149375,175.2918047,12.27042633,0.6
6,2,20.64,115.5,3 ,903.275,4,27,1558.149375,175.2918047,12.27042633,1.1
6,2,20.64,115.5,3 ,903.275,4,28,1558.149375,175.2918047,12.27042633,0.9
7,1,22.45,121.1,1,785.375,4,22,1079.890625,121.4876953,8.504138672,0.6
7,1,22.45,121.1,1,785.375,4,23,1079.890625,121.4876953,8.504138672,0.7
7,1,22.45,121.1,1,785.375,4,24,1079.890625,121.4876953,8.504138672,0.3
7,1,22.45,121.1,1,785.375,4,25,1079.890625,121.4876953,8.504138672,1.5
7,1,22.45,121.1,1,785.375,4,26,1079.890625,121.4876953,8.504138672,0.4
7,1,22.45,121.1,1,785.375,4,27,1079.890625,121.4876953,8.504138672,0.8
7,1,22.45,121.1,1,785.375,4,28,1079.890625,121.4876953,8.504138672,0.6
7,2,22.9,121.9,1,960.875,4,22,1321.203125,148.6353516,10.40447461,0.7
7,2,22.9,121.9,1,960.875,4,23,1321.203125,148.6353516,10.40447461,0.9
7,2,22.9,121.9,1,960.875,4,24,1321.203125,148.6353516,10.40447461,0.4
7,2,22.9,121.9,1,960.875,4,25,1321.203125,148.6353516,10.40447461,1.9
7,2,22.9,121.9,1,960.875,4,26,1321.203125,148.6353516,10.40447461,0.5
7,2,22.9,121.9,1,960.875,4,27,1321.203125,148.6353516,10.40447461,0.9
7,2,22.9,121.9,1,960.875,4,28,1321.203125,148.6353516,10.40447461,0.7
7,1,22.45,121.1,2,785.375,4,22,1217.33125,136.9497656,9.586483594,0.6
7,1,22.45,121.1,2,785.375,4,23,1217.33125,136.9497656,9.586483594,0.8
7,1,22.45,121.1,2,785.375,4,24,1217.33125,136.9497656,9.586483594,0.4
7,1,22.45,121.1,2,785.375,4,25,1217.33125,136.9497656,9.586483594,1.7
7,1,22.45,121.1,2,785.375,4,26,1217.33125,136.9497656,9.586483594,0.4
7,1,22.45,121.1,2,785.375,4,27,1217.33125,136.9497656,9.586483594,0.9
7,1,22.45,121.1,2,785.375,4,28,1217.33125,136.9497656,9.586483594,0.7
7,2,22.9,121.9,2,960.875,4,22,1489.35625,167.5525781,11.72868047,0.8
7,2,22.9,121.9,2,960.875,4,23,1489.35625,167.5525781,11.72868047,1
7,2,22.9,121.9,2,960.875,4,24,1489.35625,167.5525781,11.72868047,0.5
7,2,22.9,121.9,2,960.875,4,25,1489.35625,167.5525781,11.72868047,2.1
7,2,22.9,121.9,2,960.875,4,26,1489.35625,167.5525781,11.72868047,0.5
7,2,22.9,121.9,2,960.875,4,27,1489.35625,167.5525781,11.72868047,1.1
7,2,22.9,121.9,2,960.875,4,28,1489.35625,167.5525781,11.72868047,0.8
7,1,22.45,121.1,3 ,785.375,4,22,1354.771875,152.4118359,10.66882852,0.7
7,1,22.45,121.1,3 ,785.375,4,23,1354.771875,152.4118359,10.66882852,0.9
7,1,22.45,121.1,3 ,785.375,4,24,1354.771875,152.4118359,10.66882852,0.4
7,1,22.45,121.1,3 ,785.375,4,25,1354.771875,152.4118359,10.66882852,1.9
7,1,22.45,121.1,3 ,785.375,4,26,1354.771875,152.4118359,10.66882852,0.5
7,1,22.45,121.1,3 ,785.375,4,27,1354.771875,152.4118359,10.66882852,1
7,1,22.45,121.1,3 ,785.375,4,28,1354.771875,152.4118359,10.66882852,0.8
7,2,22.9,121.9,3 ,960.875,4,22,1657.509375,186.4698047,13.05288633,0.9
7,2,22.9,121.9,3 ,960.875,4,23,1657.509375,186.4698047,13.05288633,1.1
7,2,22.9,121.9,3 ,960.875,4,24,1657.509375,186.4698047,13.05288633,0.5
7,2,22.9,121.9,3 ,960.875,4,25,1657.509375,186.4698047,13.05288633,2.4
7,2,22.9,121.9,3 ,960.875,4,26,1657.509375,186.4698047,13.05288633,0.6
7,2,22.9,121.9,3 ,960.875,4,27,1657.509375,186.4698047,13.05288633,1.2
7,2,22.9,121.9,3 ,960.875,4,28,1657.509375,186.4698047,13.05288633,0.9
8,1,25.85,128.2,1,858.75,4,22,1180.78125,132.8378906,9.298652344,0.6
8,1,25.85,128.2,1,858.75,4,23,1180.78125,132.8378906,9.298652344,0.8
8,1,25.85,128.2,1,858.75,4,24,1180.78125,132.8378906,9.298652344,0.4
8,1,25.85,128.2,1,858.75,4,25,1180.78125,132.8378906,9.298652344,1.7
8,1,25.85,128.2,1,858.75,4,26,1180.78125,132.8378906,9.298652344,0.4
8,1,25.85,128.2,1,858.75,4,27,1180.78125,132.8378906,9.298652344,0.8
8,1,25.85,128.2,1,858.75,4,28,1180.78125,132.8378906,9.298652344,0.7
8,2,25.63,128,1,1021.3,4,22,1404.2875,157.9823438,11.05876406,0.7
8,2,25.63,128,1,1021.3,4,23,1404.2875,157.9823438,11.05876406,0.9
8,2,25.63,128,1,1021.3,4,24,1404.2875,157.9823438,11.05876406,0.4
8,2,25.63,128,1,1021.3,4,25,1404.2875,157.9823438,11.05876406,2
8,2,25.63,128,1,1021.3,4,26,1404.2875,157.9823438,11.05876406,0.5
8,2,25.63,128,1,1021.3,4,27,1404.2875,157.9823438,11.05876406,1
8,2,25.63,128,1,1021.3,4,28,1404.2875,157.9823438,11.05876406,0.8
8,1,25.85,128.2,2,858.75,4,22,1331.0625,149.7445313,10.48211719,0.7
8,1,25.85,128.2,2,858.75,4,23,1331.0625,149.7445313,10.48211719,0.9
8,1,25.85,128.2,2,858.75,4,24,1331.0625,149.7445313,10.48211719,0.4
8,1,25.85,128.2,2,858.75,4,25,1331.0625,149.7445313,10.48211719,1.9
8,1,25.85,128.2,2,858.75,4,26,1331.0625,149.7445313,10.48211719,0.5
8,1,25.85,128.2,2,858.75,4,27,1331.0625,149.7445313,10.48211719,1
8,1,25.85,128.2,2,858.75,4,28,1331.0625,149.7445313,10.48211719,0.7
8,2,25.63,128,2,1021.3,4,22,1583.015,178.0891875,12.46624313,0.8
8,2,25.63,128,2,1021.3,4,23,1583.015,178.0891875,12.46624313,1
8,2,25.63,128,2,1021.3,4,24,1583.015,178.0891875,12.46624313,0.5
8,2,25.63,128,2,1021.3,4,25,1583.015,178.0891875,12.46624313,2.3
8,2,25.63,128,2,1021.3,4,26,1583.015,178.0891875,12.46624313,0.6
8,2,25.63,128,2,1021.3,4,27,1583.015,178.0891875,12.46624313,1.1
8,2,25.63,128,2,1021.3,4,28,1583.015,178.0891875,12.46624313,0.9
8,1,25.85,128.2,3 ,858.75,4,22,1481.34375,166.6511719,11.66558203,0.8
8,1,25.85,128.2,3 ,858.75,4,23,1481.34375,166.6511719,11.66558203,1
8,1,25.85,128.2,3 ,858.75,4,24,1481.34375,166.6511719,11.66558203,0.5
8,1,25.85,128.2,3 ,858.75,4,25,1481.34375,166.6511719,11.66558203,2.1
8,1,25.85,128.2,3 ,858.75,4,26,1481.34375,166.6511719,11.66558203,0.5
8,1,25.85,128.2,3 ,858.75,4,27,1481.34375,166.6511719,11.66558203,1.1
8,1,25.85,128.2,3 ,858.75,4,28,1481.34375,166.6511719,11.66558203,0.8
8,2,25.63,128,3 ,1021.3,4,22,1761.7425,198.1960313,13.87372219,0.9
8,2,25.63,128,3 ,1021.3,4,23,1761.7425,198.1960313,13.87372219,1.2
8,2,25.63,128,3 ,1021.3,4,24,1761.7425,198.1960313,13.87372219,0.6
8,2,25.63,128,3 ,1021.3,4,25,1761.7425,198.1960313,13.87372219,2.5
8,2,25.63,128,3 ,1021.3,4,26,1761.7425,198.1960313,13.87372219,0.6
8,2,25.63,128,3 ,1021.3,4,27,1761.7425,198.1960313,13.87372219,1.3
8,2,25.63,128,3 ,1021.3,4,28,1761.7425,198.1960313,13.87372219,1
9,1,28.12,133.3,1,908.325,4,22,1248.946875,140.5065234,11.24052188,0.7
9,1,28.12,133.3,1,908.325,4,23,1248.946875,140.5065234,11.24052188,0.9
9,1,28.12,133.3,1,908.325,4,24,1248.946875,140.5065234,11.24052188,0.4
9,1,28.12,133.3,1,908.325,4,25,1248.946875,140.5065234,11.24052188,2
9,1,28.12,133.3,1,908.325,4,26,1248.946875,140.5065234,11.24052188,0.5
9,1,28.12,133.3,1,908.325,4,27,1248.946875,140.5065234,11.24052188,1
9,1,28.12,133.3,1,908.325,4,28,1248.946875,140.5065234,11.24052188,0.8
9,2,28.58,133.3,1,1078.925,4,22,1483.521875,166.8962109,13.35169688,0.9
9,2,28.58,133.3,1,1078.925,4,23,1483.521875,166.8962109,13.35169688,1.1
9,2,28.58,133.3,1,1078.925,4,24,1483.521875,166.8962109,13.35169688,0.5
9,2,28.58,133.3,1,1078.925,4,25,1483.521875,166.8962109,13.35169688,2.4
9,2,28.58,133.3,1,1078.925,4,26,1483.521875,166.8962109,13.35169688,0.6
9,2,28.58,133.3,1,1078.925,4,27,1483.521875,166.8962109,13.35169688,1.2
9,2,28.58,133.3,1,1078.925,4,28,1483.521875,166.8962109,13.35169688,1
9,1,28.12,133.3,2,908.325,4,22,1407.90375,158.3891719,12.67113375,0.8
9,1,28.12,133.3,2,908.325,4,23,1407.90375,158.3891719,12.67113375,1.1
9,1,28.12,133.3,2,908.325,4,24,1407.90375,158.3891719,12.67113375,0.5
9,1,28.12,133.3,2,908.325,4,25,1407.90375,158.3891719,12.67113375,2.3
9,1,28.12,133.3,2,908.325,4,26,1407.90375,158.3891719,12.67113375,0.6
9,1,28.12,133.3,2,908.325,4,27,1407.90375,158.3891719,12.67113375,1.2
9,1,28.12,133.3,2,908.325,4,28,1407.90375,158.3891719,12.67113375,0.9
9,2,28.58,133.3,2,1078.925,4,22,1672.33375,188.1375469,15.05100375,1
9,2,28.58,133.3,2,1078.925,4,23,1672.33375,188.1375469,15.05100375,1.3
9,2,28.58,133.3,2,1078.925,4,24,1672.33375,188.1375469,15.05100375,0.6
9,2,28.58,133.3,2,1078.925,4,25,1672.33375,188.1375469,15.05100375,2.7
9,2,28.58,133.3,2,1078.925,4,26,1672.33375,188.1375469,15.05100375,0.7
9,2,28.58,133.3,2,1078.925,4,27,1672.33375,188.1375469,15.05100375,1.4
9,2,28.58,133.3,2,1078.925,4,28,1672.33375,188.1375469,15.05100375,1.1
9,1,28.12,133.3,3 ,908.325,4,22,1566.860625,176.2718203,14.10174563,0.9
9,1,28.12,133.3,3 ,908.325,4,23,1566.860625,176.2718203,14.10174563,1.2
9,1,28.12,133.3,3 ,908.325,4,24,1566.860625,176.2718203,14.10174563,0.6
9,1,28.12,133.3,3 ,908.325,4,25,1566.860625,176.2718203,14.10174563,2.6
9,1,28.12,133.3,3 ,908.325,4,26,1566.860625,176.2718203,14.10174563,0.6
9,1,28.12,133.3,3 ,908.325,4,27,1566.860625,176.2718203,14.10174563,1.3
9,1,28.12,133.3,3 ,908.325,4,28,1566.860625,176.2718203,14.10174563,1
9,2,28.58,133.3,3 ,1078.925,4,22,1861.145625,209.3788828,16.75031063,1.1
9,2,28.58,133.3,3 ,1078.925,4,23,1861.145625,209.3788828,16.75031063,1.4
9,2,28.58,133.3,3 ,1078.925,4,24,1861.145625,209.3788828,16.75031063,0.7
9,2,28.58,133.3,3 ,1078.925,4,25,1861.145625,209.3788828,16.75031063,3
9,2,28.58,133.3,3 ,1078.925,4,26,1861.145625,209.3788828,16.75031063,0.8
9,2,28.58,133.3,3 ,1078.925,4,27,1861.145625,209.3788828,16.75031063,1.5
9,2,28.58,133.3,3 ,1078.925,4,28,1861.145625,209.3788828,16.75031063,1.2
10,1,31.98,138.4,1,973.8,4,22,1338.975,150.6346875,12.050775,0.8
10,1,31.98,138.4,1,973.8,4,23,1338.975,150.6346875,12.050775,1
10,1,31.98,138.4,1,973.8,4,24,1338.975,150.6346875,12.050775,0.5
10,1,31.98,138.4,1,973.8,4,25,1338.975,150.6346875,12.050775,2.2
10,1,31.98,138.4,1,973.8,4,26,1338.975,150.6346875,12.050775,0.5
10,1,31.98,138.4,1,973.8,4,27,1338.975,150.6346875,12.050775,1.1
10,1,31.98,138.4,1,973.8,4,28,1338.975,150.6346875,12.050775,0.9
10,2,32,138.4,1,1140,4,22,1567.5,176.34375,14.1075,0.9
10,2,32,138.4,1,1140,4,23,1567.5,176.34375,14.1075,1.2
10,2,32,138.4,1,1140,4,24,1567.5,176.34375,14.1075,0.6
10,2,32,138.4,1,1140,4,25,1567.5,176.34375,14.1075,2.6
10,2,32,138.4,1,1140,4,26,1567.5,176.34375,14.1075,0.6
10,2,32,138.4,1,1140,4,27,1567.5,176.34375,14.1075,1.3
10,2,32,138.4,1,1140,4,28,1567.5,176.34375,14.1075,1
10,1,31.98,138.4,2,973.8,4,22,1509.39,169.806375,13.58451,0.9
10,1,31.98,138.4,2,973.8,4,23,1509.39,169.806375,13.58451,1.1
10,1,31.98,138.4,2,973.8,4,24,1509.39,169.806375,13.58451,0.5
10,1,31.98,138.4,2,973.8,4,25,1509.39,169.806375,13.58451,2.5
10,1,31.98,138.4,2,973.8,4,26,1509.39,169.806375,13.58451,0.6
10,1,31.98,138.4,2,973.8,4,27,1509.39,169.806375,13.58451,1.2
10,1,31.98,138.4,2,973.8,4,28,1509.39,169.806375,13.58451,1
10,2,32,138.4,2,1140,4,22,1767,198.7875,15.903,1.1
10,2,32,138.4,2,1140,4,23,1767,198.7875,15.903,1.3
10,2,32,138.4,2,1140,4,24,1767,198.7875,15.903,0.6
10,2,32,138.4,2,1140,4,25,1767,198.7875,15.903,2.9
10,2,32,138.4,2,1140,4,26,1767,198.7875,15.903,0.7
10,2,32,138.4,2,1140,4,27,1767,198.7875,15.903,1.4
10,2,32,138.4,2,1140,4,28,1767,198.7875,15.903,1.1
10,1,31.98,138.4,3 ,973.8,4,22,1679.805,188.9780625,15.118245,1
10,1,31.98,138.4,3 ,973.8,4,23,1679.805,188.9780625,15.118245,1.3
10,1,31.98,138.4,3 ,973.8,4,24,1679.805,188.9780625,15.118245,0.6
10,1,31.98,138.4,3 ,973.8,4,25,1679.805,188.9780625,15.118245,2.7
10,1,31.98,138.4,3 ,973.8,4,26,1679.805,188.9780625,15.118245,0.7
10,1,31.98,138.4,3 ,973.8,4,27,1679.805,188.9780625,15.118245,1.4
10,1,31.98,138.4,3 ,973.8,4,28,1679.805,188.9780625,15.118245,1.1
10,2,32,138.4,3 ,1140,4,22,1966.5,221.23125,17.6985,1.2
10,2,32,138.4,3 ,1140,4,23,1966.5,221.23125,17.6985,1.5
10,2,32,138.4,3 ,1140,4,24,1966.5,221.23125,17.6985,0.7
10,2,32,138.4,3 ,1140,4,25,1966.5,221.23125,17.6985,3.2
10,2,32,138.4,3 ,1140,4,26,1966.5,221.23125,17.6985,0.8
10,2,32,138.4,3 ,1140,4,27,1966.5,221.23125,17.6985,1.6
10,2,32,138.4,3 ,1140,4,28,1966.5,221.23125,17.6985,1.3
11,1,36.97,144,1,1053.7,4,22,1448.8375,162.9942188,13.0395375,0.9
11,1,36.97,144,1,1053.7,4,23,1448.8375,162.9942188,13.0395375,1.1
11,1,36.97,144,1,1053.7,4,24,1448.8375,162.9942188,13.0395375,0.5
11,1,36.97,144,1,1053.7,4,25,1448.8375,162.9942188,13.0395375,2.4
11,1,36.97,144,1,1053.7,4,26,1448.8375,162.9942188,13.0395375,0.6
11,1,36.97,144,1,1053.7,4,27,1448.8375,162.9942188,13.0395375,1.2
11,1,36.97,144,1,1053.7,4,28,1448.8375,162.9942188,13.0395375,0.9
11,2,35.6,143.5,1,1202.875,4,22,1653.953125,186.0697266,14.88557813,1
11,2,35.6,143.5,1,1202.875,4,23,1653.953125,186.0697266,14.88557813,1.2
11,2,35.6,143.5,1,1202.875,4,24,1653.953125,186.0697266,14.88557813,0.6
11,2,35.6,143.5,1,1202.875,4,25,1653.953125,186.0697266,14.88557813,2.7
11,2,35.6,143.5,1,1202.875,4,26,1653.953125,186.0697266,14.88557813,0.7
11,2,35.6,143.5,1,1202.875,4,27,1653.953125,186.0697266,14.88557813,1.4
11,2,35.6,143.5,1,1202.875,4,28,1653.953125,186.0697266,14.88557813,1.1
11,1,36.97,144,2,1053.7,4,22,1633.235,183.7389375,14.699115,1
11,1,36.97,144,2,1053.7,4,23,1633.235,183.7389375,14.699115,1.2
11,1,36.97,144,2,1053.7,4,24,1633.235,183.7389375,14.699115,0.6
11,1,36.97,144,2,1053.7,4,25,1633.235,183.7389375,14.699115,2.7
11,1,36.97,144,2,1053.7,4,26,1633.235,183.7389375,14.699115,0.7
11,1,36.97,144,2,1053.7,4,27,1633.235,183.7389375,14.699115,1.3
11,1,36.97,144,2,1053.7,4,28,1633.235,183.7389375,14.699115,1
11,2,35.6,143.5,2,1202.875,4,22,1864.45625,209.7513281,16.78010625,1.1
11,2,35.6,143.5,2,1202.875,4,23,1864.45625,209.7513281,16.78010625,1.4
11,2,35.6,143.5,2,1202.875,4,24,1864.45625,209.7513281,16.78010625,0.7
11,2,35.6,143.5,2,1202.875,4,25,1864.45625,209.7513281,16.78010625,3.1
11,2,35.6,143.5,2,1202.875,4,26,1864.45625,209.7513281,16.78010625,0.8
11,2,35.6,143.5,2,1202.875,4,27,1864.45625,209.7513281,16.78010625,1.5
11,2,35.6,143.5,2,1202.875,4,28,1864.45625,209.7513281,16.78010625,1.2
11,1,36.97,144,3 ,1053.7,4,22,1817.6325,204.4836563,16.3586925,1.1
11,1,36.97,144,3 ,1053.7,4,23,1817.6325,204.4836563,16.3586925,1.4
11,1,36.97,144,3 ,1053.7,4,24,1817.6325,204.4836563,16.3586925,0.7
11,1,36.97,144,3 ,1053.7,4,25,1817.6325,204.4836563,16.3586925,3
11,1,36.97,144,3 ,1053.7,4,26,1817.6325,204.4836563,16.3586925,0.7
11,1,36.97,144,3 ,1053.7,4,27,1817.6325,204.4836563,16.3586925,1.5
11,1,36.97,144,3 ,1053.7,4,28,1817.6325,204.4836563,16.3586925,1.2
11,2,35.6,143.5,3 ,1202.875,4,22,2074.959375,233.4329297,18.67463438,1.2
11,2,35.6,143.5,3 ,1202.875,4,23,2074.959375,233.4329297,18.67463438,1.6
11,2,35.6,143.5,3 ,1202.875,4,24,2074.959375,233.4329297,18.67463438,0.7
11,2,35.6,143.5,3 ,1202.875,4,25,2074.959375,233.4329297,18.67463438,3.4
11,2,35.6,143.5,3 ,1202.875,4,26,2074.959375,233.4329297,18.67463438,0.8
11,2,35.6,143.5,3 ,1202.875,4,27,2074.959375,233.4329297,18.67463438,1.7
11,2,35.6,143.5,3 ,1202.875,4,28,2074.959375,233.4329297,18.67463438,1.3
12,1,41.5,149.8,1,1130.25,4,22,1554.09375,174.8355469,13.98684375,0.9
12,1,41.5,149.8,1,1130.25,4,23,1554.09375,174.8355469,13.98684375,1.2
12,1,41.5,149.8,1,1130.25,4,24,1554.09375,174.8355469,13.98684375,0.6
12,1,41.5,149.8,1,1130.25,4,25,1554.09375,174.8355469,13.98684375,2.5
12,1,41.5,149.8,1,1130.25,4,26,1554.09375,174.8355469,13.98684375,0.6
12,1,41.5,149.8,1,1130.25,4,27,1554.09375,174.8355469,13.98684375,1.3
12,1,41.5,149.8,1,1130.25,4,28,1554.09375,174.8355469,13.98684375,1
12,2,39.92,149.1,1,1276.075,4,22,1754.603125,197.3928516,15.79142813,1.1
12,2,39.92,149.1,1,1276.075,4,23,1754.603125,197.3928516,15.79142813,1.3
12,2,39.92,149.1,1,1276.075,4,24,1754.603125,197.3928516,15.79142813,0.6
12,2,39.92,149.1,1,1276.075,4,25,1754.603125,197.3928516,15.79142813,2.9
12,2,39.92,149.1,1,1276.075,4,26,1754.603125,197.3928516,15.79142813,0.7
12,2,39.92,149.1,1,1276.075,4,27,1754.603125,197.3928516,15.79142813,1.4
12,2,39.92,149.1,1,1276.075,4,28,1754.603125,197.3928516,15.79142813,1.1
12,1,41.5,149.8,2,1130.25,4,22,1751.8875,197.0873438,15.7669875,1.1
12,1,41.5,149.8,2,1130.25,4,23,1751.8875,197.0873438,15.7669875,1.3
12,1,41.5,149.8,2,1130.25,4,24,1751.8875,197.0873438,15.7669875,0.6
12,1,41.5,149.8,2,1130.25,4,25,1751.8875,197.0873438,15.7669875,2.9
12,1,41.5,149.8,2,1130.25,4,26,1751.8875,197.0873438,15.7669875,0.7
12,1,41.5,149.8,2,1130.25,4,27,1751.8875,197.0873438,15.7669875,1.4
12,1,41.5,149.8,2,1130.25,4,28,1751.8875,197.0873438,15.7669875,1.1
